Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           quill::v11::detail::BackendManager::stop_backend_thread() [15083]
                0.00    0.00       1/2           quill::v11::detail::BackendWorker::run(quill::v11::BackendOptions const&) [74]
[14902   0.0    0.00    0.00       2         std::__uniq_ptr_impl<quill::v11::detail::BackendWorkerLock, std::default_delete<quill::v11::detail::BackendWorkerLock> >::reset(quill::v11::detail::BackendWorkerLock*) [14902]
-----------------------------------------------
                0.00    0.00       2/2           quill::v11::detail::BackendWorkerLock::BackendWorkerLock(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [14909]
[14903   0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [14903]
-----------------------------------------------
                0.00    0.00       2/2           main [9]
[14904   0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [14904]
-----------------------------------------------
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::run(quill::v11::BackendOptions const&) [74]
[14905   0.0    0.00    0.00       1         quill::v11::detail::BackendWorker::_ensure_linker_retains_symbols() [14905]
                0.00    0.00       1/2           quill::v11::detail::get_thread_name[abi:cxx11]() [14887]
-----------------------------------------------
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::_exit() [14907]
[14906   0.0    0.00    0.00       1         quill::v11::detail::BackendWorker::_cleanup_invalidated_thread_contexts() [14906]
-----------------------------------------------
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::run(quill::v11::BackendOptions const&)::{lambda()#1}::operator()() const [35]
[14907   0.0    0.00    0.00       1         quill::v11::detail::BackendWorker::_exit() [14907]
                0.00    0.00       1/58412       quill::v11::detail::BackendWorker::_check_failure_counter(std::function<void (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)> const&) [14756]
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::_cleanup_invalidated_thread_contexts() [14906]
                0.00    0.00       1/58423       quill::v11::detail::BackendWorker::_flush_and_run_active_sinks(bool, std::chrono::duration<long, std::ratio<1l, 1000l> >) [14755]
                0.00    0.00       1/58410       quill::v11::detail::BackendWorker::_check_frontend_queues_and_cached_transit_events_empty() [14757]
-----------------------------------------------
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::run(quill::v11::BackendOptions const&)::{lambda()#1}::operator()() const [35]
[14908   0.0    0.00    0.00       1         quill::v11::detail::set_thread_name(char const*) [14908]
-----------------------------------------------
                0.00    0.00       1/1           quill::v11::detail::BackendWorker::run(quill::v11::BackendOptions const&) [74]
[14909   0.0    0.00    0.00       1         quill::v11::detail::BackendWorkerLock::BackendWorkerLock(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [14909]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [14903]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14910   0.0    0.00    0.00       1         titan::core::AdminServer::stop() [14910]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14911   0.0    0.00    0.00       1         titan::core::AdminServer::start() [14911]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14912   0.0    0.00    0.00       1         titan::core::AdminServer::AdminServer(titan::control::Config const&, titan::gateway::UpstreamManager const*, titan::core::RevocationQueue*) [14912]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14913   0.0    0.00    0.00       1         titan::core::AdminServer::~AdminServer() [14913]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14914   0.0    0.00    0.00       1         titan::core::RevocationQueue::RevocationQueue() [14914]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_multi_threaded_server(titan::control::Config const&) [14807]
[14915   0.0    0.00    0.00       1         titan::core::RevocationQueue::~RevocationQueue() [14915]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[14916   0.0    0.00    0.00       1         titan::core::cleanup_openssl() [14916]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[14917   0.0    0.00    0.00       1         titan::core::initialize_openssl() [14917]
-----------------------------------------------
                0.00    0.00       1/1           titan::runtime::run_worker_thread(titan::control::Config const&, int) [1]
[14918   0.0    0.00    0.00       1         titan::gateway::build_jwt_validator(titan::control::Config const&, std::shared_ptr<titan::core::KeyManager>) [14918]
-----------------------------------------------
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::Config&) [46]
[14919   0.0    0.00    0.00       1         decltype (((from_json_array_impl({parm#1}, {parm#2}, nlohmann::json_abi_v3_12_0::detail::priority_tag<3u>{})),(({parm#1}.(get<std::vector<titan::control::RouteConfig, std::allocator<titan::control::RouteConfig> >::value_type>))())),((void)())) nlohmann::json_abi_v3_12_0::detail::from_json<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::vector<titan::control::RouteConfig, std::allocator<titan::control::RouteConfig> >, 0>(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, std::vector<titan::control::RouteConfig, std::allocator<titan::control::RouteConfig> >&) [14919]
-----------------------------------------------
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::Config&) [46]
[14920   0.0    0.00    0.00       1         decltype (((from_json_array_impl({parm#1}, {parm#2}, nlohmann::json_abi_v3_12_0::detail::priority_tag<3u>{})),(({parm#1}.(get<std::vector<titan::control::UpstreamConfig, std::allocator<titan::control::UpstreamConfig> >::value_type>))())),((void)())) nlohmann::json_abi_v3_12_0::detail::from_json<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::vector<titan::control::UpstreamConfig, std::allocator<titan::control::UpstreamConfig> >, 0>(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, std::vector<titan::control::UpstreamConfig, std::allocator<titan::control::UpstreamConfig> >&) [14920]
-----------------------------------------------
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::ServerConfig&) [60]
[14921   0.0    0.00    0.00       1         void nlohmann::json_abi_v3_12_0::detail::from_json<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, unsigned short, 0>(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, unsigned short&) [14921]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[14922   0.0    0.00    0.00       1         titan::control::ConfigManager::get() const [14922]
-----------------------------------------------
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::Config&) [46]
[14923   0.0    0.00    0.00       1         nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const& nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::at<char const (&) [10], 0>(char const (&) [10]) const [14923]
                0.00    0.00       1/272         std::shared_ptr<quill::v11::Sink> quill::v11::detail::SinkManager::create_or_get_sink<quill::v11::RotatingSink<quill::v11::FileSink>, quill::v11::RotatingFileSinkConfig&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, quill::v11::RotatingFileSinkConfig&) [14797]
-----------------------------------------------
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::Config&) [46]
[14924   0.0    0.00    0.00       1         nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const& nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::at<char const (&) [11], 0>(char const (&) [11]) const [14924]
